"NPP","NoUrut","kd_Mutasi","kd_Unit","kd_afd","kd_bud","kd_Jabatan","TMT","No_SK","tgl_sk","Jns_mutasi","NmPejabat","st_tinggal","UserId","tglinput",
"01078463023206","001","R","13","11","02","060523290","01-08-2003 00:00:00","SK/D.I/PUR/134/VII/2003","31-07-2003 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01037960017651","001","L","13","02","02","060210105","01-05-2015 00:00:00","SB/III.1/1115/III/2015","18-03-2015 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01037960017651","002","R","13","20","02","060210105","01-11-2008 00:00:00","SK/D.I/PUR/134/XI/2008","01-11-2008 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01037960017651","003","R","13","10","02","060523135","01-04-2008 00:00:00","SK/D.I/PUR/53/IV/2008","10-04-2008 00:00:00","","ADM","","","01-01-1900 00:00:00",
"01037960017651","004","R","13","10","02","060524142","01-11-2006 00:00:00","SK/D.I/PUR/116/X/2006","31-10-2006 00:00:00","","ADM","","","01-01-1900 00:00:00",
"01037960017651","005","R","13","30","02","060322232","01-10-2002 00:00:00","SK/01/PUR/X/2002","01-10-2002 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01037960017651","006","R","13","12","02","060322232","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01048463022703","001","R","13","11","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078465023221","001","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078556025595","001","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01048465022752","001","L","13","10","02","060523290","01-01-2015 00:00:00","KEP/III.1/PUR/221/XII/2014","31-12-2014 00:00:00","","ADMNISTRATUR","","","01-01-1900 00:00:00",
"01048465022752","002","L","13","11","02","060523290","01-01-2015 00:00:00","KEP/III.1/PUR/221B/XII/2014","31-12-2014 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01048465022752","003","R","13","11","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"02018464024719","005","L","13","21","02","060211112","01-09-2012 00:00:00","SK/III.1/PUR/76/VIII/2012","31-08-2012 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01087460010489","003","L","13","20","02","060211113","01-07-2012 00:00:00","SK/III.1/046/VI/2012","30-06-2012 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01087460010489","004","R","13","20","02","060211213","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108566026411","003","R","13","12","02","060524239","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01128062020534","001","L","13","11","02","060524141","01-01-2015 00:00:00","KEP/III.1/PUR/221/XII/2014","31-12-2014 00:00:00","","ADMNISTRATUR","","","01-01-1900 00:00:00",
"02017460009588","004","R","13","02","02","060408259","01-06-2004 00:00:00","SK/DI/PUR/116/V/2004","31-05-2004 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01118561026489","002","R","13","02","02","060523290","01-02-2016 00:00:00","SB/III.1/3973/XII/2016","10-12-2015 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01058561025265","002","R","13","02","02","060405299","01-09-2007 00:00:00","SK/DI/PUR/55/VIII/2007","31-08-2007 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"02017460009588","005","R","13","21","02","060209202","01-04-2004 00:00:00","SK/DI/PUR/68 /IV/2004","07-04-2004 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01048466022769","002","R","13","12","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01058062019678","008","R","13","21","02","060211122","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"02017460009588","006","R","13","02","02","060408259","01-09-2002 00:00:00","SK/DI/PUR/142/IX/2002","05-09-2002 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01048463022701","001","R","13","30","02","060319123","01-11-2008 00:00:00","SK/D.I/PUR/134/XI/2008","01-11-2008 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01030984041286","002","P","13","21","02","060200002","01-02-2012 00:00:00","KEP/IV.1/30/I/2012","31-01-2012 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"02017460009588","007","R","13","10","02","060524239","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01048463022701","002","R","13","30","02","060319223","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"02017460009588","008","L","13","10","02","060524239","02-01-1974 00:00:00","SK/D.I/13/78/I/1974","01-01-1974 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01048464022731","004","R","13","14","02","060524141","01-11-2008 00:00:00","SK/D.I/PUR/134/XI/2008","01-11-2008 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01058062019678","009","R","13","21","02","060211122","01-06-1998 00:00:00","D.I/PUR/167/V/1998","30-05-1998 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01058560025319","002","R","13","10","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01048454022669","007","R","13","20","02","060210207","01-10-2003 00:00:00","SK/DI/167/IX/2003","27-09-2003 00:00:00","","ADM","","","01-01-1900 00:00:00",
"01058561025265","003","R","13","02","02","060405299","01-10-2002 00:00:00","SK/01/PUR/X/2002","01-10-2002 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01058062019678","010","R","13","21","02","060211122","01-10-1997 00:00:00","D.I/PUR/170/XI/1997","31-10-1997 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"13108566026456","002","L","13","30","02","060300104","01-11-2016 00:00:00","KEP/III.1/00/XI/2016","01-11-2016 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"15087560012430","002","L","13","02","02","060523290","01-05-2015 00:00:00","SB/III.1/1115/III/2015","18-03-2015 00:00:00","","DIREKTUR SDM","","","01-01-1900 00:00:00",
"01078464023213","001","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"15087560012430","001","R","13","10","02","060524241","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01048464022731","005","R","13","02","02","060404150","01-02-2007 00:00:00","SK/D.I/PUR/07/II/2007","04-02-2007 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01058062019678","011","R","13","21","02","060211122","01-07-1995 00:00:00","E.I/PUR/149/VI/1995","26-06-1995 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078562025527","013","R","13","11","02","060211199","01-05-1987 00:00:00","CII/PUR/48/1987","30-04-1987 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01058062019678","012","R","13","20","02","060211122","01-01-1992 00:00:00","SP/PUR/37/1992","15-02-1992 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01128062020534","002","L","13","11","02","060524142","01-02-2013 00:00:00","SK/III.1/PUR/23/II/2013","28-02-2013 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078562025527","014","R","13","11","02","060211199","29-06-1985 00:00:00","CII/PUR/504/1985","29-06-1985 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01128062020534","003","R","13","11","02","060524141","01-01-2008 00:00:00","SK/D.I/PUR/02/I/2008","11-01-2008 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01048464022731","006","R","13","02","02","060408259","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01058062019678","013","R","13","20","02","060211122","01-01-1982 00:00:00","SP/PUR/121/1982","14-11-1982 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01058062019678","014","R","13","20","02","060211122","01-01-1980 00:00:00","SP/PUR/21/1980","01-01-1980 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01058561025265","004","R","13","30","02","060319223","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01048454022669","008","R","13","11","02","060524239","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01128062020534","004","R","13","11","02","060524141","01-01-2007 00:00:00","SK/D.I/PUR/002/I/2007","04-01-2007 00:00:00","","ADM","","","01-01-1900 00:00:00",
"01048465022754","001","R","13","11","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"11098159021038","001","L","13","02","02","060400001","01-09-2012 00:00:00","KEP/III.1/599/IX/2012","04-09-2012 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"15058564025327","001","R","13","02","02","060403100","01-01-2007 00:00:00","SK/D.I/PUR/002/I/2007","04-01-2007 00:00:00","","ADM","","","01-01-1900 00:00:00",
"15058564025327","002","R","13","20","02","060209102","01-02-2006 00:00:00","SK/D.I/PUR/17/I/2006","31-01-2006 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108566026416","03","R","13","02","02","060509103","01-11-2008 00:00:00","SK/D.I/PUR/134/XI/20","01-11-2008 00:00:00","","ADMINISTRATUR","","MIGRASI","01-05-2015 01:49:56",
"15058564025327","003","R","13","21","02","060209201","01-05-2005 00:00:00","SK/D.I/PUR/36/IV/2005","30-04-2005 00:00:00","","ADM","","","01-01-1900 00:00:00",
"01028564024881","001","R","13","10","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01048063022743","004","R","13","12","02","060523290","01-02-2016 00:00:00","KEP/III.1/PUR/022/I/2016","30-01-2016 00:00:00","","ADMNISTRATUR","","","01-01-1900 00:00:00",
"15058564025327","004","R","13","02","02","060400101","01-05-2003 00:00:00","SK/D.I/PUR/73/IV/2003","30-04-2003 00:00:00","","ADM","","","01-01-1900 00:00:00",
"01077760004580","004","R","13","14","02","060523135","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01048466022775","001","R","13","11","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01098566026305","001","L","13","20","02","060210204","01-01-2010 00:00:00","SK/IV.1/PUR/102/XII/2009","31-12-2009 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108564026378","001","R","13","12","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108564026378","002","R","13","12","02","060524241","01-02-2016 00:00:00","KEP/III.1/PUR/022/I/2016","30-01-2016 00:00:00","","ADMNISTRATUR","","","01-01-1900 00:00:00",
"01078567025625","001","R","13","11","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01118561026488","001","R","13","12","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01048464022730","005","R","13","12","02","060524242","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01118561026488","002","R","13","02","02","060523290","01-02-2016 00:00:00","SB/III.1/3973/XII/2016","10-12-2015 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108566026417","006","R","13","02","02","060524141","01-05-2009 00:00:00","SK/IV.1/PUR/25/IV/2009","30-04-2009 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01077661013826","001","L","13","14","02","060524241","01-01-2015 00:00:00","KEP/III.1/PUR/221/XII/2014","31-12-2014 00:00:00","","ADMNISTRATUR","","","01-01-1900 00:00:00",
"01078566025622","001","L","13","10","02","060523290","01-01-2015 00:00:00","KEP/III.1/PUR/221/XI/2014","31-12-2014 00:00:00","","ADMNISTRATUR","","","01-01-1900 00:00:00",
"01096565001018","001","L","13","11","02","060524141","01-01-2015 00:00:00","KEP/III.1/PUR/221/XI","31-12-2014 00:00:00","","ADMNISTRATUR","","","01-01-1900 00:00:00",
"01096565001018","002","L","13","11","02","060524241","01-01-2015 00:00:00","KEP/III.1/PUR/221A/X","31-12-2014 00:00:00","","ADMINISTRTUR","","","01-01-1900 00:00:00",
"01096565001018","004","R","13","11","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078465023225","005","R","13","02","02","060408259","01-08-2003 00:00:00","SK/D.I/PUR/133/VII/2003","31-07-2003 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"15018160020710","001","L","13","02","02","060212111","01-05-2015 00:00:00","SB/III.1/1115/III/2015","18-03-2015 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01078465023225","006","R","13","14","02","060524241","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"15018160020710","002","L","13","20","02","060212111","01-08-2010 00:00:00","SK/IV.1/PUR/097/VII/2010","31-07-2010 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078567025630","001","R","13","11","02","060523290","01-08-2003 00:00:00","SK/D.I/PUR/134/VII/2003","31-07-2003 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078567025630","002","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"15018160020710","003","R","13","20","02","060211199","01-01-2009 00:00:00","SK/DI/PUR/152/XII/2008","28-12-2008 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01096565001018","005","L","13","11","02","060523290","01-09-1985 00:00:00","SK/D.I/13/108/IX/1985","01-09-1985 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108563026373","001","R","13","30","02","060319223","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078464023211","002","R","13","10","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078566025622","003","R","13","11","02","060523290","01-10-2003 00:00:00","SK/DI/PUR/166/IX/2003","27-09-2003 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078566025622","004","R","13","20","02","060210107","01-04-2002 00:00:00","D.I/PUR/53/IV/2002","01-04-2002 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078566025622","005","R","13","11","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108566026406","001","R","13","11","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078568025634","001","R","13","11","02","060523290","01-08-2003 00:00:00","SK/D.I/PUR/134/VII/2003","31-07-2003 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108566026403","001","L","13","10","02","060523290","01-01-2015 00:00:00","KEP/III.1/PUR/221/XII/2014","31-12-2014 00:00:00","","ADMNISTRATUR","","","01-01-1900 00:00:00",
"01108566026403","002","L","13","11","02","060523290","01-01-2015 00:00:00","KEP/III.1/PUR/221B/XII/2014","31-12-2014 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108566026403","003","R","13","11","02","060524239","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01117760015412","001","L","13","02","02","060523290","01-01-2015 00:00:00","SB/III.1/43910/XI/2014","26-11-2014 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01117760015412","002","R","13","11","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01077760004580","001","L","13","02","02","060523135","01-02-2015 00:00:00","SB/III.1/4865/XII/2014","23-12-2014 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01077660013824","001","L","13","02","02","060523290","01-02-2015 00:00:00","SB/III.1/4865/XII/2014","23-12-2014 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01108566026407","001","L","13","11","02","060523290","01-01-2015 00:00:00","KEP/III.1/PUR/221/XII/2014","31-12-2014 00:00:00","","ADMNISTRATUR","","","01-01-1900 00:00:00",
"01078568025634","002","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01077660013824","002","R","13","11","02","060523290","01-08-2003 00:00:00","SK/D.I/PUR/134/VII/2003","31-07-2003 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01028565024896","001","L","13","12","02","060524100","28-03-2013 00:00:00","SK/III.1/PUR/30/III/2013","27-03-2013 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108566026410","001","R","13","11","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108567026421","001","R","13","12","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01110673040754","001","R","13","20","02","060210207","01-03-2013 00:00:00","SK/III.1/PUR/20/II/2013","28-02-2013 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"06078057000657","001","L","13","11","02","060523100","01-04-2014 00:00:00","KEP/III.1/PUR/36/IV/2014","24-04-2014 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01058560025263","001","L","13","02","02","060523290","01-02-2015 00:00:00","SB/III.1/4865/XII/2014","23-12-2014 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01058560025263","002","R","13","10","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01110673040754","002","P","13","11","02","060523290","01-11-2006 00:00:00","SK/DI/1006/XI/2006","01-11-2006 00:00:00","","DIREKTUR SDM","","","01-01-1900 00:00:00",
"01077660013824","003","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01077660013824","004","L","13","11","02","060523290","01-07-1976 00:00:00","SK/D.I/13/116/VII/1976","01-07-1976 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"06078057000657","002","R","13","11","02","060524100","01-03-2013 00:00:00","SK/III.1/PUR/20/II/2013","28-02-2013 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01077760015006","001","L","13","02","02","060523290","01-02-2015 00:00:00","SB/III.1/4865/XII/2014","23-12-2014 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01077760015006","002","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01077660013823","001","L","13","02","02","060523135","01-02-2015 00:00:00","SB/III.1/4865/XII/20","23-12-2014 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
